"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"905668",40890,"O'Hare Airport","10/13/2002","U",8395,2002-10-13,10,"Oct",2002,13,"Sunday"
"906089",40890,"O'Hare Airport","01/29/2016","W",9625,2016-01-29,1,"Jan",2016,29,"Friday"
"906173",40890,"O'Hare Airport","03/11/2004","W",7834,2004-03-11,3,"Mar",2004,11,"Thursday"
"906466",40890,"O'Hare Airport","07/31/2004","A",7415,2004-07-31,7,"Jul",2004,31,"Saturday"
"906482",40890,"O'Hare Airport","01/07/2004","W",7152,2004-01-07,1,"Jan",2004,7,"Wednesday"
"906554",40890,"O'Hare Airport","12/28/2013","A",9487,2013-12-28,12,"Dec",2013,28,"Saturday"
"906797",40890,"O'Hare Airport","07/23/2017","U",10935,2017-07-23,7,"Jul",2017,23,"Sunday"
"907169",40890,"O'Hare Airport","05/09/2013","W",10473,2013-05-09,5,"May",2013,9,"Thursday"
"907267",40890,"O'Hare Airport","02/26/2013","W",7342,2013-02-26,2,"Feb",2013,26,"Tuesday"
"907575",40890,"O'Hare Airport","05/18/2005","W",9073,2005-05-18,5,"May",2005,18,"Wednesday"
"907660",40890,"O'Hare Airport","05/06/2003","W",7296,2003-05-06,5,"May",2003,6,"Tuesday"
"907681",40890,"O'Hare Airport","07/18/2014","W",13050,2014-07-18,7,"Jul",2014,18,"Friday"
"907770",40890,"O'Hare Airport","07/22/2007","U",8517,2007-07-22,7,"Jul",2007,22,"Sunday"
"907862",40890,"O'Hare Airport","11/07/2005","W",9790,2005-11-07,11,"Nov",2005,7,"Monday"
"908008",40890,"O'Hare Airport","09/11/2015","W",14516,2015-09-11,9,"Sep",2015,11,"Friday"
"908104",40890,"O'Hare Airport","03/18/2003","W",7216,2003-03-18,3,"Mar",2003,18,"Tuesday"
"908187",40890,"O'Hare Airport","12/05/2007","W",7838,2007-12-05,12,"Dec",2007,5,"Wednesday"
"908321",40890,"O'Hare Airport","03/18/2002","W",8134,2002-03-18,3,"Mar",2002,18,"Monday"
"908450",40890,"O'Hare Airport","10/31/2017","W",8925,2017-10-31,10,"Oct",2017,31,"Tuesday"
"908658",40890,"O'Hare Airport","10/09/2007","W",8746,2007-10-09,10,"Oct",2007,9,"Tuesday"
"909004",40890,"O'Hare Airport","03/28/2014","W",53,2014-03-28,3,"Mar",2014,28,"Friday"
"909193",40890,"O'Hare Airport","12/11/2011","U",7772,2011-12-11,12,"Dec",2011,11,"Sunday"
"909338",40890,"O'Hare Airport","09/29/2010","W",8504,2010-09-29,9,"Sep",2010,29,"Wednesday"
"909556",40890,"O'Hare Airport","04/26/2006","W",8917,2006-04-26,4,"Apr",2006,26,"Wednesday"
"909752",40890,"O'Hare Airport","03/24/2013","U",8281,2013-03-24,3,"Mar",2013,24,"Sunday"
"910059",40890,"O'Hare Airport","10/04/2005","W",8229,2005-10-04,10,"Oct",2005,4,"Tuesday"
"910160",40890,"O'Hare Airport","11/24/2005","U",6278,2005-11-24,11,"Nov",2005,24,"Thursday"
"910172",40890,"O'Hare Airport","09/28/2002","A",6828,2002-09-28,9,"Sep",2002,28,"Saturday"
"910197",40890,"O'Hare Airport","02/12/2014","W",8152,2014-02-12,2,"Feb",2014,12,"Wednesday"
"910215",40890,"O'Hare Airport","04/19/2004","W",8980,2004-04-19,4,"Apr",2004,19,"Monday"
"910374",40890,"O'Hare Airport","08/26/2006","A",7808,2006-08-26,8,"Aug",2006,26,"Saturday"
"910641",40890,"O'Hare Airport","09/15/2002","U",7415,2002-09-15,9,"Sep",2002,15,"Sunday"
"910765",40890,"O'Hare Airport","10/21/2011","W",12804,2011-10-21,10,"Oct",2011,21,"Friday"
"910905",40890,"O'Hare Airport","10/25/2005","W",8629,2005-10-25,10,"Oct",2005,25,"Tuesday"
"911129",40890,"O'Hare Airport","02/08/2006","W",7338,2006-02-08,2,"Feb",2006,8,"Wednesday"
"911540",40890,"O'Hare Airport","05/27/2012","U",8422,2012-05-27,5,"May",2012,27,"Sunday"
"911879",40890,"O'Hare Airport","12/23/2002","W",7075,2002-12-23,12,"Dec",2002,23,"Monday"
"912004",40890,"O'Hare Airport","09/16/2008","W",8602,2008-09-16,9,"Sep",2008,16,"Tuesday"
"912239",40890,"O'Hare Airport","05/21/2005","A",8102,2005-05-21,5,"May",2005,21,"Saturday"
"912260",40890,"O'Hare Airport","01/01/2004","U",5763,2004-01-01,1,"Jan",2004,1,"Thursday"
"912323",40890,"O'Hare Airport","08/23/2012","W",11519,2012-08-23,8,"Aug",2012,23,"Thursday"
"912465",40890,"O'Hare Airport","10/13/2004","W",8589,2004-10-13,10,"Oct",2004,13,"Wednesday"
"912842",40890,"O'Hare Airport","05/18/2007","W",11644,2007-05-18,5,"May",2007,18,"Friday"
"912878",40890,"O'Hare Airport","06/15/2016","W",11845,2016-06-15,6,"Jun",2016,15,"Wednesday"
"912906",40890,"O'Hare Airport","02/19/2001","W",8523,2001-02-19,2,"Feb",2001,19,"Monday"
"912967",40890,"O'Hare Airport","02/22/2015","U",7882,2015-02-22,2,"Feb",2015,22,"Sunday"
"913024",40890,"O'Hare Airport","05/06/2017","A",9154,2017-05-06,5,"May",2017,6,"Saturday"
"913145",40890,"O'Hare Airport","07/21/2009","W",8368,2009-07-21,7,"Jul",2009,21,"Tuesday"
"913569",40890,"O'Hare Airport","02/20/2006","W",9016,2006-02-20,2,"Feb",2006,20,"Monday"
"913572",40890,"O'Hare Airport","06/07/2008","A",8042,2008-06-07,6,"Jun",2008,7,"Saturday"
"914005",40890,"O'Hare Airport","02/23/2006","W",8617,2006-02-23,2,"Feb",2006,23,"Thursday"
"914074",40890,"O'Hare Airport","01/23/2014","W",8160,2014-01-23,1,"Jan",2014,23,"Thursday"
"914090",40890,"O'Hare Airport","05/19/2004","W",8616,2004-05-19,5,"May",2004,19,"Wednesday"
"914142",40890,"O'Hare Airport","12/04/2011","U",7670,2011-12-04,12,"Dec",2011,4,"Sunday"
"914204",40890,"O'Hare Airport","02/24/2017","W",10382,2017-02-24,2,"Feb",2017,24,"Friday"
"914238",40890,"O'Hare Airport","06/16/2005","W",10528,2005-06-16,6,"Jun",2005,16,"Thursday"
"914586",40890,"O'Hare Airport","08/08/2012","W",10595,2012-08-08,8,"Aug",2012,8,"Wednesday"
"914658",40890,"O'Hare Airport","06/03/2012","U",9517,2012-06-03,6,"Jun",2012,3,"Sunday"
"914672",40890,"O'Hare Airport","04/29/2012","U",8865,2012-04-29,4,"Apr",2012,29,"Sunday"
"914729",40890,"O'Hare Airport","02/28/2013","W",8771,2013-02-28,2,"Feb",2013,28,"Thursday"
"914776",40890,"O'Hare Airport","01/21/2011","W",7674,2011-01-21,1,"Jan",2011,21,"Friday"
"914818",40890,"O'Hare Airport","09/18/2007","W",8637,2007-09-18,9,"Sep",2007,18,"Tuesday"
"914935",40890,"O'Hare Airport","05/31/2007","W",9800,2007-05-31,5,"May",2007,31,"Thursday"
"915151",40890,"O'Hare Airport","12/02/2013","W",12120,2013-12-02,12,"Dec",2013,2,"Monday"
"915345",40890,"O'Hare Airport","11/28/2011","W",12240,2011-11-28,11,"Nov",2011,28,"Monday"
"915383",40890,"O'Hare Airport","02/05/2007","W",7829,2007-02-05,2,"Feb",2007,5,"Monday"
"915393",40890,"O'Hare Airport","07/24/2013","W",10041,2013-07-24,7,"Jul",2013,24,"Wednesday"
"915498",40890,"O'Hare Airport","01/26/2014","U",7121,2014-01-26,1,"Jan",2014,26,"Sunday"
"915838",40890,"O'Hare Airport","10/01/2011","A",8232,2011-10-01,10,"Oct",2011,1,"Saturday"
"915937",40890,"O'Hare Airport","09/22/2003","W",8615,2003-09-22,9,"Sep",2003,22,"Monday"
"916034",40890,"O'Hare Airport","08/17/2016","W",11931,2016-08-17,8,"Aug",2016,17,"Wednesday"
"916044",40890,"O'Hare Airport","04/26/2003","A",5868,2003-04-26,4,"Apr",2003,26,"Saturday"
"916088",40890,"O'Hare Airport","11/25/2016","W",9295,2016-11-25,11,"Nov",2016,25,"Friday"
"916154",40890,"O'Hare Airport","07/10/2005","U",8171,2005-07-10,7,"Jul",2005,10,"Sunday"
"916293",40890,"O'Hare Airport","01/12/2008","A",5973,2008-01-12,1,"Jan",2008,12,"Saturday"
"916383",40890,"O'Hare Airport","03/22/2006","W",9353,2006-03-22,3,"Mar",2006,22,"Wednesday"
"916498",40890,"O'Hare Airport","07/17/2017","W",12180,2017-07-17,7,"Jul",2017,17,"Monday"
"916550",40890,"O'Hare Airport","10/05/2005","W",8790,2005-10-05,10,"Oct",2005,5,"Wednesday"
"916794",40890,"O'Hare Airport","03/04/2011","W",8724,2011-03-04,3,"Mar",2011,4,"Friday"
"916807",40890,"O'Hare Airport","06/01/2011","W",9128,2011-06-01,6,"Jun",2011,1,"Wednesday"
"916942",40890,"O'Hare Airport","05/09/2004","U",6588,2004-05-09,5,"May",2004,9,"Sunday"
"917057",40890,"O'Hare Airport","05/31/2008","A",7429,2008-05-31,5,"May",2008,31,"Saturday"
"917176",40890,"O'Hare Airport","10/17/2002","W",8407,2002-10-17,10,"Oct",2002,17,"Thursday"
"917291",40890,"O'Hare Airport","08/26/2002","W",9160,2002-08-26,8,"Aug",2002,26,"Monday"
"917308",40890,"O'Hare Airport","10/11/2006","W",9262,2006-10-11,10,"Oct",2006,11,"Wednesday"
"917467",40890,"O'Hare Airport","12/27/2012","W",11101,2012-12-27,12,"Dec",2012,27,"Thursday"
"917563",40890,"O'Hare Airport","04/12/2010","W",8549,2010-04-12,4,"Apr",2010,12,"Monday"
"917588",40890,"O'Hare Airport","06/27/2013","W",11696,2013-06-27,6,"Jun",2013,27,"Thursday"
"917768",40890,"O'Hare Airport","04/19/2012","W",10426,2012-04-19,4,"Apr",2012,19,"Thursday"
"917810",40890,"O'Hare Airport","07/02/2008","W",8866,2008-07-02,7,"Jul",2008,2,"Wednesday"
"917899",40890,"O'Hare Airport","12/08/2016","W",10324,2016-12-08,12,"Dec",2016,8,"Thursday"
"917945",40890,"O'Hare Airport","11/19/2014","W",8845,2014-11-19,11,"Nov",2014,19,"Wednesday"
"918051",40890,"O'Hare Airport","04/18/2011","W",9330,2011-04-18,4,"Apr",2011,18,"Monday"
"918097",40890,"O'Hare Airport","08/29/2006","W",9009,2006-08-29,8,"Aug",2006,29,"Tuesday"
"918135",40890,"O'Hare Airport","03/22/2005","W",8454,2005-03-22,3,"Mar",2005,22,"Tuesday"
"918288",40890,"O'Hare Airport","04/19/2002","W",8942,2002-04-19,4,"Apr",2002,19,"Friday"
"918439",40890,"O'Hare Airport","01/02/2012","U",9111,2012-01-02,1,"Jan",2012,2,"Monday"
"918664",40890,"O'Hare Airport","06/08/2010","W",8707,2010-06-08,6,"Jun",2010,8,"Tuesday"
"918709",40890,"O'Hare Airport","01/03/2010","U",7644,2010-01-03,1,"Jan",2010,3,"Sunday"
"918837",40890,"O'Hare Airport","03/01/2007","W",8146,2007-03-01,3,"Mar",2007,1,"Thursday"
"918854",40890,"O'Hare Airport","06/01/2002","A",6400,2002-06-01,6,"Jun",2002,1,"Saturday"
"918940",40890,"O'Hare Airport","08/27/2010","W",11132,2010-08-27,8,"Aug",2010,27,"Friday"
"918942",40890,"O'Hare Airport","06/03/2016","W",13471,2016-06-03,6,"Jun",2016,3,"Friday"
"918948",40890,"O'Hare Airport","12/08/2014","W",9510,2014-12-08,12,"Dec",2014,8,"Monday"
"919049",40890,"O'Hare Airport","12/29/2016","W",10816,2016-12-29,12,"Dec",2016,29,"Thursday"
"919114",40890,"O'Hare Airport","06/26/2010","A",8313,2010-06-26,6,"Jun",2010,26,"Saturday"
"919549",40890,"O'Hare Airport","10/07/2008","W",7957,2008-10-07,10,"Oct",2008,7,"Tuesday"
"919597",40890,"O'Hare Airport","06/14/2004","W",9650,2004-06-14,6,"Jun",2004,14,"Monday"
"919726",40890,"O'Hare Airport","07/08/2005","W",10299,2005-07-08,7,"Jul",2005,8,"Friday"
"919759",40890,"O'Hare Airport","06/19/2017","W",11856,2017-06-19,6,"Jun",2017,19,"Monday"
"919873",40890,"O'Hare Airport","08/03/2007","W",13120,2007-08-03,8,"Aug",2007,3,"Friday"
"919881",40890,"O'Hare Airport","11/30/2007","W",9418,2007-11-30,11,"Nov",2007,30,"Friday"
"919998",40890,"O'Hare Airport","12/18/2010","A",6680,2010-12-18,12,"Dec",2010,18,"Saturday"
"920239",40890,"O'Hare Airport","08/07/2001","W",8839,2001-08-07,8,"Aug",2001,7,"Tuesday"
"920463",40890,"O'Hare Airport","04/18/2014","W",10703,2014-04-18,4,"Apr",2014,18,"Friday"
"920612",40890,"O'Hare Airport","03/29/2017","W",9834,2017-03-29,3,"Mar",2017,29,"Wednesday"
"920932",40890,"O'Hare Airport","12/16/2005","W",9318,2005-12-16,12,"Dec",2005,16,"Friday"
"920938",40890,"O'Hare Airport","12/29/2009","W",8849,2009-12-29,12,"Dec",2009,29,"Tuesday"
"921301",40890,"O'Hare Airport","07/29/2010","W",9969,2010-07-29,7,"Jul",2010,29,"Thursday"
"921608",40890,"O'Hare Airport","12/12/2010","U",6304,2010-12-12,12,"Dec",2010,12,"Sunday"
"921704",40890,"O'Hare Airport","11/16/2013","A",8076,2013-11-16,11,"Nov",2013,16,"Saturday"
"921812",40890,"O'Hare Airport","01/29/2017","U",9922,2017-01-29,1,"Jan",2017,29,"Sunday"
"921814",40890,"O'Hare Airport","08/03/2008","U",9951,2008-08-03,8,"Aug",2008,3,"Sunday"
"921835",40890,"O'Hare Airport","02/17/2006","W",10379,2006-02-17,2,"Feb",2006,17,"Friday"
"921845",40890,"O'Hare Airport","11/21/2016","W",10234,2016-11-21,11,"Nov",2016,21,"Monday"
"921966",40890,"O'Hare Airport","04/15/2003","W",7208,2003-04-15,4,"Apr",2003,15,"Tuesday"
"922047",40890,"O'Hare Airport","03/17/2007","A",7745,2007-03-17,3,"Mar",2007,17,"Saturday"
"922171",40890,"O'Hare Airport","08/21/2009","W",9898,2009-08-21,8,"Aug",2009,21,"Friday"
"922209",40890,"O'Hare Airport","01/11/2002","W",7608,2002-01-11,1,"Jan",2002,11,"Friday"
"922255",40890,"O'Hare Airport","01/21/2007","U",6760,2007-01-21,1,"Jan",2007,21,"Sunday"
"922361",40890,"O'Hare Airport","04/19/2005","W",8471,2005-04-19,4,"Apr",2005,19,"Tuesday"
"922428",40890,"O'Hare Airport","10/17/2007","W",8713,2007-10-17,10,"Oct",2007,17,"Wednesday"
"922465",40890,"O'Hare Airport","05/05/2015","W",9579,2015-05-05,5,"May",2015,5,"Tuesday"
"922509",40890,"O'Hare Airport","01/28/2004","W",6598,2004-01-28,1,"Jan",2004,28,"Wednesday"
"922524",40890,"O'Hare Airport","12/12/2014","W",10962,2014-12-12,12,"Dec",2014,12,"Friday"
"922554",40890,"O'Hare Airport","08/14/2006","W",10450,2006-08-14,8,"Aug",2006,14,"Monday"
"922555",40890,"O'Hare Airport","09/30/2009","W",7906,2009-09-30,9,"Sep",2009,30,"Wednesday"
"922566",40890,"O'Hare Airport","03/13/2010","A",6664,2010-03-13,3,"Mar",2010,13,"Saturday"
"922600",40890,"O'Hare Airport","04/25/2015","A",8614,2015-04-25,4,"Apr",2015,25,"Saturday"
"922734",40890,"O'Hare Airport","02/17/2011","W",8072,2011-02-17,2,"Feb",2011,17,"Thursday"
"922817",40890,"O'Hare Airport","03/03/2006","W",9632,2006-03-03,3,"Mar",2006,3,"Friday"
"923643",40890,"O'Hare Airport","07/02/2014","W",9815,2014-07-02,7,"Jul",2014,2,"Wednesday"
"923750",40890,"O'Hare Airport","03/09/2012","W",10068,2012-03-09,3,"Mar",2012,9,"Friday"
"923836",40890,"O'Hare Airport","09/07/2005","W",9019,2005-09-07,9,"Sep",2005,7,"Wednesday"
"923890",40890,"O'Hare Airport","05/07/2011","A",7294,2011-05-07,5,"May",2011,7,"Saturday"
"924089",40890,"O'Hare Airport","11/30/2011","W",8754,2011-11-30,11,"Nov",2011,30,"Wednesday"
"924150",40890,"O'Hare Airport","09/06/2012","W",10409,2012-09-06,9,"Sep",2012,6,"Thursday"
"924260",40890,"O'Hare Airport","12/12/2012","W",8358,2012-12-12,12,"Dec",2012,12,"Wednesday"
"924261",40890,"O'Hare Airport","03/18/2013","W",9444,2013-03-18,3,"Mar",2013,18,"Monday"
"924285",40890,"O'Hare Airport","03/25/2002","W",7822,2002-03-25,3,"Mar",2002,25,"Monday"
"924448",40890,"O'Hare Airport","03/04/2009","W",7296,2009-03-04,3,"Mar",2009,4,"Wednesday"
"924514",40890,"O'Hare Airport","02/04/2007","U",6058,2007-02-04,2,"Feb",2007,4,"Sunday"
"924556",40890,"O'Hare Airport","05/06/2005","W",10895,2005-05-06,5,"May",2005,6,"Friday"
"924569",40890,"O'Hare Airport","10/09/2002","W",7848,2002-10-09,10,"Oct",2002,9,"Wednesday"
"924644",40890,"O'Hare Airport","12/03/2002","W",9435,2002-12-03,12,"Dec",2002,3,"Tuesday"
"924684",40890,"O'Hare Airport","10/02/2002","W",7614,2002-10-02,10,"Oct",2002,2,"Wednesday"
"924695",40890,"O'Hare Airport","01/19/2012","W",7705,2012-01-19,1,"Jan",2012,19,"Thursday"
"924928",40890,"O'Hare Airport","06/20/2007","W",9396,2007-06-20,6,"Jun",2007,20,"Wednesday"
"924946",40890,"O'Hare Airport","09/22/2010","W",8964,2010-09-22,9,"Sep",2010,22,"Wednesday"
"925098",40890,"O'Hare Airport","07/23/2001","W",9952,2001-07-23,7,"Jul",2001,23,"Monday"
"925360",40890,"O'Hare Airport","01/12/2015","W",9050,2015-01-12,1,"Jan",2015,12,"Monday"
"925392",40890,"O'Hare Airport","09/20/2005","W",8887,2005-09-20,9,"Sep",2005,20,"Tuesday"
"925397",40890,"O'Hare Airport","10/28/2007","U",7247,2007-10-28,10,"Oct",2007,28,"Sunday"
"925405",40890,"O'Hare Airport","03/31/2011","W",9116,2011-03-31,3,"Mar",2011,31,"Thursday"
"925526",40890,"O'Hare Airport","04/04/2015","A",7270,2015-04-04,4,"Apr",2015,4,"Saturday"
"925625",40890,"O'Hare Airport","01/24/2008","W",7541,2008-01-24,1,"Jan",2008,24,"Thursday"
"925677",40890,"O'Hare Airport","01/29/2008","W",6705,2008-01-29,1,"Jan",2008,29,"Tuesday"
"925707",40890,"O'Hare Airport","12/30/2003","W",8394,2003-12-30,12,"Dec",2003,30,"Tuesday"
"926111",40890,"O'Hare Airport","02/28/2002","W",6928,2002-02-28,2,"Feb",2002,28,"Thursday"
"926196",40890,"O'Hare Airport","04/24/2013","W",8571,2013-04-24,4,"Apr",2013,24,"Wednesday"
"926201",40890,"O'Hare Airport","07/05/2016","W",13676,2016-07-05,7,"Jul",2016,5,"Tuesday"
"926233",40890,"O'Hare Airport","10/11/2011","W",9692,2011-10-11,10,"Oct",2011,11,"Tuesday"
"926254",40890,"O'Hare Airport","06/02/2017","W",13692,2017-06-02,6,"Jun",2017,2,"Friday"
"926287",40890,"O'Hare Airport","01/08/2004","W",7284,2004-01-08,1,"Jan",2004,8,"Thursday"
"926639",40890,"O'Hare Airport","01/07/2002","W",6921,2002-01-07,1,"Jan",2002,7,"Monday"
"926933",40890,"O'Hare Airport","11/08/2003","A",6313,2003-11-08,11,"Nov",2003,8,"Saturday"
"927059",40890,"O'Hare Airport","11/28/2004","U",12505,2004-11-28,11,"Nov",2004,28,"Sunday"
"927118",40890,"O'Hare Airport","12/27/2009","U",10148,2009-12-27,12,"Dec",2009,27,"Sunday"
"927339",40890,"O'Hare Airport","11/29/2007","W",8594,2007-11-29,11,"Nov",2007,29,"Thursday"
"927387",40890,"O'Hare Airport","06/28/2015","U",10748,2015-06-28,6,"Jun",2015,28,"Sunday"
"927512",40890,"O'Hare Airport","05/11/2004","W",8278,2004-05-11,5,"May",2004,11,"Tuesday"
"927586",40890,"O'Hare Airport","11/26/2006","U",13257,2006-11-26,11,"Nov",2006,26,"Sunday"
"927637",40890,"O'Hare Airport","12/07/2007","W",9422,2007-12-07,12,"Dec",2007,7,"Friday"
"927690",40890,"O'Hare Airport","03/21/2009","A",6914,2009-03-21,3,"Mar",2009,21,"Saturday"
"927716",40890,"O'Hare Airport","03/30/2003","U",7523,2003-03-30,3,"Mar",2003,30,"Sunday"
"927744",40890,"O'Hare Airport","02/18/2009","W",5666,2009-02-18,2,"Feb",2009,18,"Wednesday"
"927961",40890,"O'Hare Airport","08/23/2004","W",9669,2004-08-23,8,"Aug",2004,23,"Monday"
"927972",40890,"O'Hare Airport","03/01/2002","W",7931,2002-03-01,3,"Mar",2002,1,"Friday"
"928085",40890,"O'Hare Airport","08/22/2007","W",9021,2007-08-22,8,"Aug",2007,22,"Wednesday"
"928154",40890,"O'Hare Airport","05/06/2012","U",9208,2012-05-06,5,"May",2012,6,"Sunday"
"928266",40890,"O'Hare Airport","11/10/2013","U",8773,2013-11-10,11,"Nov",2013,10,"Sunday"
"928461",40890,"O'Hare Airport","10/02/2015","W",14377,2015-10-02,10,"Oct",2015,2,"Friday"
"928674",40890,"O'Hare Airport","03/07/2013","W",9286,2013-03-07,3,"Mar",2013,7,"Thursday"
"928929",40890,"O'Hare Airport","11/09/2001","W",8948,2001-11-09,11,"Nov",2001,9,"Friday"
"929047",40890,"O'Hare Airport","01/15/2011","A",6310,2011-01-15,1,"Jan",2011,15,"Saturday"
"929353",40890,"O'Hare Airport","07/10/2010","A",7453,2010-07-10,7,"Jul",2010,10,"Saturday"
"929373",40890,"O'Hare Airport","05/20/2006","A",8234,2006-05-20,5,"May",2006,20,"Saturday"
"929560",40890,"O'Hare Airport","07/06/2004","W",9431,2004-07-06,7,"Jul",2004,6,"Tuesday"
"930070",40890,"O'Hare Airport","05/19/2016","W",12372,2016-05-19,5,"May",2016,19,"Thursday"
"930104",40890,"O'Hare Airport","01/15/2006","U",6547,2006-01-15,1,"Jan",2006,15,"Sunday"
"930139",40890,"O'Hare Airport","09/15/2016","W",13821,2016-09-15,9,"Sep",2016,15,"Thursday"
"930172",40890,"O'Hare Airport","07/24/2011","U",9130,2011-07-24,7,"Jul",2011,24,"Sunday"
"930244",40890,"O'Hare Airport","03/08/2003","A",5859,2003-03-08,3,"Mar",2003,8,"Saturday"
"930480",40890,"O'Hare Airport","01/03/2016","U",9658,2016-01-03,1,"Jan",2016,3,"Sunday"
"930500",40890,"O'Hare Airport","02/09/2002","A",5239,2002-02-09,2,"Feb",2002,9,"Saturday"
"930526",40890,"O'Hare Airport","10/05/2007","W",13288,2007-10-05,10,"Oct",2007,5,"Friday"
"930532",40890,"O'Hare Airport","04/10/2014","W",9969,2014-04-10,4,"Apr",2014,10,"Thursday"
"930741",40890,"O'Hare Airport","06/20/2009","A",7953,2009-06-20,6,"Jun",2009,20,"Saturday"
"930747",40890,"O'Hare Airport","05/24/2012","W",11494,2012-05-24,5,"May",2012,24,"Thursday"
"931063",40890,"O'Hare Airport","06/03/2007","U",8510,2007-06-03,6,"Jun",2007,3,"Sunday"
"931213",40890,"O'Hare Airport","08/14/2009","W",11449,2009-08-14,8,"Aug",2009,14,"Friday"
"931708",40890,"O'Hare Airport","03/07/2004","U",6251,2004-03-07,3,"Mar",2004,7,"Sunday"
"931910",40890,"O'Hare Airport","03/02/2005","W",7112,2005-03-02,3,"Mar",2005,2,"Wednesday"
"932325",40890,"O'Hare Airport","05/18/2012","W",11833,2012-05-18,5,"May",2012,18,"Friday"
"932333",40890,"O'Hare Airport","09/30/2012","U",10082,2012-09-30,9,"Sep",2012,30,"Sunday"
"932473",40890,"O'Hare Airport","11/20/2003","W",8215,2003-11-20,11,"Nov",2003,20,"Thursday"
"932512",40890,"O'Hare Airport","02/18/2014","W",9180,2014-02-18,2,"Feb",2014,18,"Tuesday"
"933238",40890,"O'Hare Airport","12/30/2016","W",10393,2016-12-30,12,"Dec",2016,30,"Friday"
"933247",40890,"O'Hare Airport","06/23/2017","W",14000,2017-06-23,6,"Jun",2017,23,"Friday"
"933298",40890,"O'Hare Airport","06/05/2010","A",7363,2010-06-05,6,"Jun",2010,5,"Saturday"
"933325",40890,"O'Hare Airport","01/23/2007","W",7778,2007-01-23,1,"Jan",2007,23,"Tuesday"
"933405",40890,"O'Hare Airport","07/02/2004","W",10711,2004-07-02,7,"Jul",2004,2,"Friday"
"933444",40890,"O'Hare Airport","05/11/2015","W",12152,2015-05-11,5,"May",2015,11,"Monday"
"933740",40890,"O'Hare Airport","08/27/2003","W",7758,2003-08-27,8,"Aug",2003,27,"Wednesday"
"933875",40890,"O'Hare Airport","06/02/2007","A",8245,2007-06-02,6,"Jun",2007,2,"Saturday"
"934081",40890,"O'Hare Airport","12/02/2011","W",10595,2011-12-02,12,"Dec",2011,2,"Friday"
"934143",40890,"O'Hare Airport","11/01/2012","W",10073,2012-11-01,11,"Nov",2012,1,"Thursday"
"934196",40890,"O'Hare Airport","09/11/2011","U",9178,2011-09-11,9,"Sep",2011,11,"Sunday"
"934207",40890,"O'Hare Airport","06/21/2009","U",8448,2009-06-21,6,"Jun",2009,21,"Sunday"
"934678",40890,"O'Hare Airport","04/30/2015","W",12094,2015-04-30,4,"Apr",2015,30,"Thursday"
"934719",40890,"O'Hare Airport","07/26/2013","W",12034,2013-07-26,7,"Jul",2013,26,"Friday"
"934725",40890,"O'Hare Airport","09/08/2005","W",9511,2005-09-08,9,"Sep",2005,8,"Thursday"
"934750",40890,"O'Hare Airport","03/17/2004","W",7395,2004-03-17,3,"Mar",2004,17,"Wednesday"
"934800",40890,"O'Hare Airport","01/11/2011","W",7036,2011-01-11,1,"Jan",2011,11,"Tuesday"
"934939",40890,"O'Hare Airport","12/22/2016","W",9005,2016-12-22,12,"Dec",2016,22,"Thursday"
"935069",40890,"O'Hare Airport","11/13/2014","W",10477,2014-11-13,11,"Nov",2014,13,"Thursday"
"935209",40890,"O'Hare Airport","05/09/2002","W",8039,2002-05-09,5,"May",2002,9,"Thursday"
"935313",40890,"O'Hare Airport","04/30/2010","W",9468,2010-04-30,4,"Apr",2010,30,"Friday"
"935577",40890,"O'Hare Airport","01/24/2011","W",7241,2011-01-24,1,"Jan",2011,24,"Monday"
