"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"986150",40350,"UIC-Halsted","02/03/2013","U",1504,2013-02-03,2,"Feb",2013,3,"Sunday"
"986161",40350,"UIC-Halsted","05/19/2013","U",1609,2013-05-19,5,"May",2013,19,"Sunday"
"986303",40350,"UIC-Halsted","12/25/2009","U",309,2009-12-25,12,"Dec",2009,25,"Friday"
"986864",40350,"UIC-Halsted","03/29/2011","W",6359,2011-03-29,3,"Mar",2011,29,"Tuesday"
"986899",40350,"UIC-Halsted","10/31/2014","W",7329,2014-10-31,10,"Oct",2014,31,"Friday"
"986952",40350,"UIC-Halsted","08/27/2009","W",6815,2009-08-27,8,"Aug",2009,27,"Thursday"
"987151",40350,"UIC-Halsted","07/18/2013","W",4454,2013-07-18,7,"Jul",2013,18,"Thursday"
"987705",40350,"UIC-Halsted","05/10/2011","W",3546,2011-05-10,5,"May",2011,10,"Tuesday"
"988028",40350,"UIC-Halsted","12/16/2001","U",561,2001-12-16,12,"Dec",2001,16,"Sunday"
"988034",40350,"UIC-Halsted","03/18/2013","W",7060,2013-03-18,3,"Mar",2013,18,"Monday"
"988246",40350,"UIC-Halsted","12/11/2013","W",6303,2013-12-11,12,"Dec",2013,11,"Wednesday"
"988333",40350,"UIC-Halsted","05/25/2004","W",2437,2004-05-25,5,"May",2004,25,"Tuesday"
"988452",40350,"UIC-Halsted","07/12/2008","A",1504,2008-07-12,7,"Jul",2008,12,"Saturday"
"988740",40350,"UIC-Halsted","07/21/2011","W",4233,2011-07-21,7,"Jul",2011,21,"Thursday"
"988796",40350,"UIC-Halsted","03/18/2001","U",541,2001-03-18,3,"Mar",2001,18,"Sunday"
"988801",40350,"UIC-Halsted","02/18/2016","W",7539,2016-02-18,2,"Feb",2016,18,"Thursday"
"988835",40350,"UIC-Halsted","09/17/2006","U",1310,2006-09-17,9,"Sep",2006,17,"Sunday"
"988864",40350,"UIC-Halsted","01/07/2008","W",2304,2008-01-07,1,"Jan",2008,7,"Monday"
"988908",40350,"UIC-Halsted","02/21/2008","W",5704,2008-02-21,2,"Feb",2008,21,"Thursday"
"989024",40350,"UIC-Halsted","05/11/2012","W",3308,2012-05-11,5,"May",2012,11,"Friday"
"989041",40350,"UIC-Halsted","07/16/2016","A",1712,2016-07-16,7,"Jul",2016,16,"Saturday"
"989074",40350,"UIC-Halsted","11/07/2009","A",792,2009-11-07,11,"Nov",2009,7,"Saturday"
"989194",40350,"UIC-Halsted","05/22/2014","W",3866,2014-05-22,5,"May",2014,22,"Thursday"
"989280",40350,"UIC-Halsted","04/02/2006","U",1323,2006-04-02,4,"Apr",2006,2,"Sunday"
"989387",40350,"UIC-Halsted","11/28/2010","U",1132,2010-11-28,11,"Nov",2010,28,"Sunday"
"989498",40350,"UIC-Halsted","04/13/2007","W",5107,2007-04-13,4,"Apr",2007,13,"Friday"
"989600",40350,"UIC-Halsted","09/07/2003","U",1100,2003-09-07,9,"Sep",2003,7,"Sunday"
"989678",40350,"UIC-Halsted","08/21/2017","W",3168,2017-08-21,8,"Aug",2017,21,"Monday"
"989695",40350,"UIC-Halsted","12/20/2016","W",2739,2016-12-20,12,"Dec",2016,20,"Tuesday"
"989811",40350,"UIC-Halsted","08/26/2017","A",2912,2017-08-26,8,"Aug",2017,26,"Saturday"
"989967",40350,"UIC-Halsted","10/10/2015","A",2769,2015-10-10,10,"Oct",2015,10,"Saturday"
"990151",40350,"UIC-Halsted","03/14/2014","W",7580,2014-03-14,3,"Mar",2014,14,"Friday"
"990341",40350,"UIC-Halsted","06/12/2013","W",3385,2013-06-12,6,"Jun",2013,12,"Wednesday"
"990439",40350,"UIC-Halsted","05/22/2008","W",2912,2008-05-22,5,"May",2008,22,"Thursday"
"990889",40350,"UIC-Halsted","01/18/2002","W",5329,2002-01-18,1,"Jan",2002,18,"Friday"
"991279",40350,"UIC-Halsted","02/11/2017","A",2210,2017-02-11,2,"Feb",2017,11,"Saturday"
"991286",40350,"UIC-Halsted","10/02/2007","W",6560,2007-10-02,10,"Oct",2007,2,"Tuesday"
"991599",40350,"UIC-Halsted","01/02/2002","W",2022,2002-01-02,1,"Jan",2002,2,"Wednesday"
"991728",40350,"UIC-Halsted","09/01/2014","U",1483,2014-09-01,9,"Sep",2014,1,"Monday"
"991844",40350,"UIC-Halsted","06/20/2007","W",3498,2007-06-20,6,"Jun",2007,20,"Wednesday"
"991928",40350,"UIC-Halsted","04/05/2007","W",5115,2007-04-05,4,"Apr",2007,5,"Thursday"
"992025",40350,"UIC-Halsted","04/19/2006","W",6339,2006-04-19,4,"Apr",2006,19,"Wednesday"
"992084",40350,"UIC-Halsted","05/05/2017","W",5455,2017-05-05,5,"May",2017,5,"Friday"
"992194",40350,"UIC-Halsted","10/10/2005","W",6394,2005-10-10,10,"Oct",2005,10,"Monday"
"992545",40350,"UIC-Halsted","09/05/2004","U",1150,2004-09-05,9,"Sep",2004,5,"Sunday"
"992614",40350,"UIC-Halsted","12/21/2006","W",2127,2006-12-21,12,"Dec",2006,21,"Thursday"
"993056",40350,"UIC-Halsted","06/02/2013","U",1338,2013-06-02,6,"Jun",2013,2,"Sunday"
"993157",40350,"UIC-Halsted","07/10/2007","W",3272,2007-07-10,7,"Jul",2007,10,"Tuesday"
"993363",40350,"UIC-Halsted","10/23/2002","W",7210,2002-10-23,10,"Oct",2002,23,"Wednesday"
"993466",40350,"UIC-Halsted","01/08/2006","U",861,2006-01-08,1,"Jan",2006,8,"Sunday"
"993622",40350,"UIC-Halsted","01/12/2017","W",7251,2017-01-12,1,"Jan",2017,12,"Thursday"
"993735",40350,"UIC-Halsted","01/31/2005","W",5938,2005-01-31,1,"Jan",2005,31,"Monday"
"993794",40350,"UIC-Halsted","05/14/2006","U",980,2006-05-14,5,"May",2006,14,"Sunday"
"993893",40350,"UIC-Halsted","03/14/2004","U",987,2004-03-14,3,"Mar",2004,14,"Sunday"
"994029",40350,"UIC-Halsted","05/08/2012","W",3825,2012-05-08,5,"May",2012,8,"Tuesday"
"994088",40350,"UIC-Halsted","05/09/2015","A",1910,2015-05-09,5,"May",2015,9,"Saturday"
"994105",40350,"UIC-Halsted","01/02/2008","W",1650,2008-01-02,1,"Jan",2008,2,"Wednesday"
"994130",40350,"UIC-Halsted","03/05/2006","U",995,2006-03-05,3,"Mar",2006,5,"Sunday"
"994299",40350,"UIC-Halsted","11/25/2012","U",1329,2012-11-25,11,"Nov",2012,25,"Sunday"
"994390",40350,"UIC-Halsted","01/29/2017","U",1315,2017-01-29,1,"Jan",2017,29,"Sunday"
"994468",40350,"UIC-Halsted","08/13/2008","W",2679,2008-08-13,8,"Aug",2008,13,"Wednesday"
"994665",40350,"UIC-Halsted","08/16/2008","A",1423,2008-08-16,8,"Aug",2008,16,"Saturday"
"994774",40350,"UIC-Halsted","06/30/2016","W",3956,2016-06-30,6,"Jun",2016,30,"Thursday"
"995132",40350,"UIC-Halsted","09/09/2001","U",993,2001-09-09,9,"Sep",2001,9,"Sunday"
"995221",40350,"UIC-Halsted","01/28/2014","W",4589,2014-01-28,1,"Jan",2014,28,"Tuesday"
"995268",40350,"UIC-Halsted","02/14/2009","A",1844,2009-02-14,2,"Feb",2009,14,"Saturday"
"995364",40350,"UIC-Halsted","04/28/2012","A",2510,2012-04-28,4,"Apr",2012,28,"Saturday"
"995412",40350,"UIC-Halsted","03/20/2009","W",5432,2009-03-20,3,"Mar",2009,20,"Friday"
"995562",40350,"UIC-Halsted","10/30/2013","W",8163,2013-10-30,10,"Oct",2013,30,"Wednesday"
"995806",40350,"UIC-Halsted","02/09/2016","W",7617,2016-02-09,2,"Feb",2016,9,"Tuesday"
"996404",40350,"UIC-Halsted","02/19/2007","W",4812,2007-02-19,2,"Feb",2007,19,"Monday"
"996444",40350,"UIC-Halsted","04/30/2012","W",5513,2012-04-30,4,"Apr",2012,30,"Monday"
"996478",40350,"UIC-Halsted","06/23/2004","W",3649,2004-06-23,6,"Jun",2004,23,"Wednesday"
"996780",40350,"UIC-Halsted","06/09/2010","W",2825,2010-06-09,6,"Jun",2010,9,"Wednesday"
"997044",40350,"UIC-Halsted","12/29/2008","W",1680,2008-12-29,12,"Dec",2008,29,"Monday"
"997301",40350,"UIC-Halsted","04/21/2011","W",6394,2011-04-21,4,"Apr",2011,21,"Thursday"
"997490",40350,"UIC-Halsted","05/02/2015","A",2265,2015-05-02,5,"May",2015,2,"Saturday"
"997560",40350,"UIC-Halsted","01/10/2017","W",7434,2017-01-10,1,"Jan",2017,10,"Tuesday"
"997734",40350,"UIC-Halsted","11/12/2014","W",7755,2014-11-12,11,"Nov",2014,12,"Wednesday"
"998341",40350,"UIC-Halsted","07/28/2008","W",3331,2008-07-28,7,"Jul",2008,28,"Monday"
"998373",40350,"UIC-Halsted","01/23/2017","W",7333,2017-01-23,1,"Jan",2017,23,"Monday"
"998885",40350,"UIC-Halsted","05/11/2011","W",3541,2011-05-11,5,"May",2011,11,"Wednesday"
"999387",40350,"UIC-Halsted","07/27/2005","W",2788,2005-07-27,7,"Jul",2005,27,"Wednesday"
"999453",40350,"UIC-Halsted","01/16/2015","W",7012,2015-01-16,1,"Jan",2015,16,"Friday"
"999544",40350,"UIC-Halsted","06/29/2010","W",3628,2010-06-29,6,"Jun",2010,29,"Tuesday"
"999738",40350,"UIC-Halsted","07/11/2007","W",3499,2007-07-11,7,"Jul",2007,11,"Wednesday"
"999787",40350,"UIC-Halsted","12/18/2007","W",2454,2007-12-18,12,"Dec",2007,18,"Tuesday"
"1000639",40350,"UIC-Halsted","05/31/2006","W",3716,2006-05-31,5,"May",2006,31,"Wednesday"
"1000862",40350,"UIC-Halsted","11/10/2013","U",1989,2013-11-10,11,"Nov",2013,10,"Sunday"
"1001213",40350,"UIC-Halsted","08/03/2009","W",2853,2009-08-03,8,"Aug",2009,3,"Monday"
"1001455",40350,"UIC-Halsted","09/28/2013","A",2822,2013-09-28,9,"Sep",2013,28,"Saturday"
"1001476",40350,"UIC-Halsted","04/16/2017","U",1329,2017-04-16,4,"Apr",2017,16,"Sunday"
"1001477",40350,"UIC-Halsted","10/25/2014","A",2593,2014-10-25,10,"Oct",2014,25,"Saturday"
"1001592",40350,"UIC-Halsted","02/17/2012","W",6908,2012-02-17,2,"Feb",2012,17,"Friday"
"1002089",40350,"UIC-Halsted","01/02/2003","W",1920,2003-01-02,1,"Jan",2003,2,"Thursday"
"1002281",40350,"UIC-Halsted","08/20/2008","W",3475,2008-08-20,8,"Aug",2008,20,"Wednesday"
"1002324",40350,"UIC-Halsted","05/05/2012","A",2401,2012-05-05,5,"May",2012,5,"Saturday"
"1002890",40350,"UIC-Halsted","03/08/2004","W",5674,2004-03-08,3,"Mar",2004,8,"Monday"
"1002932",40350,"UIC-Halsted","06/04/2014","W",3457,2014-06-04,6,"Jun",2014,4,"Wednesday"
"1003098",40350,"UIC-Halsted","08/03/2006","W",2492,2006-08-03,8,"Aug",2006,3,"Thursday"
"1003265",40350,"UIC-Halsted","02/01/2003","A",1568,2003-02-01,2,"Feb",2003,1,"Saturday"
"1003297",40350,"UIC-Halsted","06/01/2015","W",3310,2015-06-01,6,"Jun",2015,1,"Monday"
"1003616",40350,"UIC-Halsted","01/04/2007","W",2191,2007-01-04,1,"Jan",2007,4,"Thursday"
"1003662",40350,"UIC-Halsted","06/14/2008","A",1505,2008-06-14,6,"Jun",2008,14,"Saturday"
"1003761",40350,"UIC-Halsted","05/27/2007","U",819,2007-05-27,5,"May",2007,27,"Sunday"
"1003828",40350,"UIC-Halsted","07/07/2017","W",3744,2017-07-07,7,"Jul",2017,7,"Friday"
"1003846",40350,"UIC-Halsted","02/15/2011","W",6930,2011-02-15,2,"Feb",2011,15,"Tuesday"
"1003912",40350,"UIC-Halsted","12/20/2007","W",2220,2007-12-20,12,"Dec",2007,20,"Thursday"
"1004040",40350,"UIC-Halsted","05/07/2009","W",4395,2009-05-07,5,"May",2009,7,"Thursday"
"1004470",40350,"UIC-Halsted","05/14/2013","W",3748,2013-05-14,5,"May",2013,14,"Tuesday"
"1004818",40350,"UIC-Halsted","01/14/2014","W",7653,2014-01-14,1,"Jan",2014,14,"Tuesday"
"1004877",40350,"UIC-Halsted","09/21/2009","W",6306,2009-09-21,9,"Sep",2009,21,"Monday"
"1005203",40350,"UIC-Halsted","11/14/2015","A",2712,2015-11-14,11,"Nov",2015,14,"Saturday"
"1005241",40350,"UIC-Halsted","04/23/2005","A",1684,2005-04-23,4,"Apr",2005,23,"Saturday"
"1005627",40350,"UIC-Halsted","04/10/2009","W",5074,2009-04-10,4,"Apr",2009,10,"Friday"
"1005970",40350,"UIC-Halsted","07/26/2004","W",2880,2004-07-26,7,"Jul",2004,26,"Monday"
"1006183",40350,"UIC-Halsted","07/27/2015","W",3696,2015-07-27,7,"Jul",2015,27,"Monday"
"1006278",40350,"UIC-Halsted","01/12/2013","A",1873,2013-01-12,1,"Jan",2013,12,"Saturday"
"1006343",40350,"UIC-Halsted","08/13/2017","U",1195,2017-08-13,8,"Aug",2017,13,"Sunday"
"1006360",40350,"UIC-Halsted","11/02/2017","W",8329,2017-11-02,11,"Nov",2017,2,"Thursday"
"1006584",40350,"UIC-Halsted","07/20/2002","A",1206,2002-07-20,7,"Jul",2002,20,"Saturday"
"1006728",40350,"UIC-Halsted","12/19/2001","W",2381,2001-12-19,12,"Dec",2001,19,"Wednesday"
"1006780",40350,"UIC-Halsted","12/19/2015","A",1312,2015-12-19,12,"Dec",2015,19,"Saturday"
"1006786",40350,"UIC-Halsted","09/14/2017","W",8854,2017-09-14,9,"Sep",2017,14,"Thursday"
"1006792",40350,"UIC-Halsted","07/20/2015","W",3807,2015-07-20,7,"Jul",2015,20,"Monday"
"1006847",40350,"UIC-Halsted","06/22/2015","W",3583,2015-06-22,6,"Jun",2015,22,"Monday"
"1006954",40350,"UIC-Halsted","01/30/2007","W",5729,2007-01-30,1,"Jan",2007,30,"Tuesday"
"1007499",40350,"UIC-Halsted","03/04/2004","W",5832,2004-03-04,3,"Mar",2004,4,"Thursday"
"1007685",40350,"UIC-Halsted","08/01/2001","W",2791,2001-08-01,8,"Aug",2001,1,"Wednesday"
"1007735",40350,"UIC-Halsted","05/07/2005","A",1634,2005-05-07,5,"May",2005,7,"Saturday"
"1007794",40350,"UIC-Halsted","11/03/2007","A",1941,2007-11-03,11,"Nov",2007,3,"Saturday"
"1007951",40350,"UIC-Halsted","02/13/2011","U",1707,2011-02-13,2,"Feb",2011,13,"Sunday"
"1008272",40350,"UIC-Halsted","02/28/2006","W",6205,2006-02-28,2,"Feb",2006,28,"Tuesday"
"1008323",40350,"UIC-Halsted","04/28/2005","W",5701,2005-04-28,4,"Apr",2005,28,"Thursday"
"1008496",40350,"UIC-Halsted","08/24/2008","U",2169,2008-08-24,8,"Aug",2008,24,"Sunday"
"1008511",40350,"UIC-Halsted","08/21/2014","W",4968,2014-08-21,8,"Aug",2014,21,"Thursday"
"1008533",40350,"UIC-Halsted","10/02/2004","A",1829,2004-10-02,10,"Oct",2004,2,"Saturday"
"1008554",40350,"UIC-Halsted","09/29/2005","W",7296,2005-09-29,9,"Sep",2005,29,"Thursday"
"1008840",40350,"UIC-Halsted","03/09/2008","U",1226,2008-03-09,3,"Mar",2008,9,"Sunday"
"1009054",40350,"UIC-Halsted","10/17/2007","W",6397,2007-10-17,10,"Oct",2007,17,"Wednesday"
"1009261",40350,"UIC-Halsted","07/21/2009","W",3300,2009-07-21,7,"Jul",2009,21,"Tuesday"
"1009557",40350,"UIC-Halsted","09/09/2002","W",7369,2002-09-09,9,"Sep",2002,9,"Monday"
"1009560",40350,"UIC-Halsted","03/24/2012","A",1902,2012-03-24,3,"Mar",2012,24,"Saturday"
"1009612",40350,"UIC-Halsted","07/10/2004","A",1199,2004-07-10,7,"Jul",2004,10,"Saturday"
"1009710",40350,"UIC-Halsted","02/02/2017","W",7269,2017-02-02,2,"Feb",2017,2,"Thursday"
"1009855",40350,"UIC-Halsted","05/11/2009","W",2691,2009-05-11,5,"May",2009,11,"Monday"
"1010019",40350,"UIC-Halsted","02/18/2017","A",2476,2017-02-18,2,"Feb",2017,18,"Saturday"
"1010095",40350,"UIC-Halsted","12/27/2012","W",1599,2012-12-27,12,"Dec",2012,27,"Thursday"
"1010146",40350,"UIC-Halsted","10/15/2013","W",8105,2013-10-15,10,"Oct",2013,15,"Tuesday"
"1010154",40350,"UIC-Halsted","01/06/2008","U",646,2008-01-06,1,"Jan",2008,6,"Sunday"
"1010156",40350,"UIC-Halsted","03/20/2015","W",6602,2015-03-20,3,"Mar",2015,20,"Friday"
"1010172",40350,"UIC-Halsted","12/23/2002","W",1912,2002-12-23,12,"Dec",2002,23,"Monday"
"1010302",40350,"UIC-Halsted","03/31/2004","W",5790,2004-03-31,3,"Mar",2004,31,"Wednesday"
"1010637",40350,"UIC-Halsted","03/08/2014","A",2598,2014-03-08,3,"Mar",2014,8,"Saturday"
"1011280",40350,"UIC-Halsted","01/30/2004","W",4987,2004-01-30,1,"Jan",2004,30,"Friday"
"1011441",40350,"UIC-Halsted","09/10/2015","W",8610,2015-09-10,9,"Sep",2015,10,"Thursday"
"1011445",40350,"UIC-Halsted","02/11/2007","U",1061,2007-02-11,2,"Feb",2007,11,"Sunday"
"1012161",40350,"UIC-Halsted","12/21/2008","U",545,2008-12-21,12,"Dec",2008,21,"Sunday"
"1012264",40350,"UIC-Halsted","10/23/2015","W",8199,2015-10-23,10,"Oct",2015,23,"Friday"
"1012491",40350,"UIC-Halsted","02/24/2003","W",5905,2003-02-24,2,"Feb",2003,24,"Monday"
"1012591",40350,"UIC-Halsted","12/15/2012","A",2052,2012-12-15,12,"Dec",2012,15,"Saturday"
"1012678",40350,"UIC-Halsted","04/18/2011","W",6292,2011-04-18,4,"Apr",2011,18,"Monday"
"1012733",40350,"UIC-Halsted","03/12/2013","W",7350,2013-03-12,3,"Mar",2013,12,"Tuesday"
"1012735",40350,"UIC-Halsted","07/28/2005","W",2725,2005-07-28,7,"Jul",2005,28,"Thursday"
"1012946",40350,"UIC-Halsted","02/08/2004","U",946,2004-02-08,2,"Feb",2004,8,"Sunday"
"1012983",40350,"UIC-Halsted","12/09/2014","W",5345,2014-12-09,12,"Dec",2014,9,"Tuesday"
"1013021",40350,"UIC-Halsted","07/07/2007","A",1351,2007-07-07,7,"Jul",2007,7,"Saturday"
"1013152",40350,"UIC-Halsted","07/25/2017","W",3995,2017-07-25,7,"Jul",2017,25,"Tuesday"
"1013172",40350,"UIC-Halsted","04/09/2012","W",6763,2012-04-09,4,"Apr",2012,9,"Monday"
"1013233",40350,"UIC-Halsted","08/17/2005","W",3070,2005-08-17,8,"Aug",2005,17,"Wednesday"
"1013476",40350,"UIC-Halsted","05/13/2015","W",3416,2015-05-13,5,"May",2015,13,"Wednesday"
"1013862",40350,"UIC-Halsted","10/13/2010","W",7549,2010-10-13,10,"Oct",2010,13,"Wednesday"
"1014013",40350,"UIC-Halsted","07/16/2013","W",4213,2013-07-16,7,"Jul",2013,16,"Tuesday"
"1014156",40350,"UIC-Halsted","07/29/2010","W",3434,2010-07-29,7,"Jul",2010,29,"Thursday"
"1014239",40350,"UIC-Halsted","01/29/2004","W",5760,2004-01-29,1,"Jan",2004,29,"Thursday"
"1014493",40350,"UIC-Halsted","06/20/2015","A",1632,2015-06-20,6,"Jun",2015,20,"Saturday"
"1014504",40350,"UIC-Halsted","08/08/2005","W",2339,2005-08-08,8,"Aug",2005,8,"Monday"
"1014520",40350,"UIC-Halsted","03/23/2017","W",3080,2017-03-23,3,"Mar",2017,23,"Thursday"
"1014544",40350,"UIC-Halsted","08/28/2007","W",6731,2007-08-28,8,"Aug",2007,28,"Tuesday"
"1014568",40350,"UIC-Halsted","04/02/2004","W",5484,2004-04-02,4,"Apr",2004,2,"Friday"
"1014830",40350,"UIC-Halsted","02/08/2008","W",5749,2008-02-08,2,"Feb",2008,8,"Friday"
"1015061",40350,"UIC-Halsted","02/05/2001","W",4511,2001-02-05,2,"Feb",2001,5,"Monday"
"1015186",40350,"UIC-Halsted","03/20/2007","W",5372,2007-03-20,3,"Mar",2007,20,"Tuesday"
"1015643",40350,"UIC-Halsted","03/15/2013","W",7341,2013-03-15,3,"Mar",2013,15,"Friday"
"1015905",40350,"UIC-Halsted","09/03/2016","A",2258,2016-09-03,9,"Sep",2016,3,"Saturday"
"1016013",40350,"UIC-Halsted","01/05/2002","A",840,2002-01-05,1,"Jan",2002,5,"Saturday"
"1016065",40350,"UIC-Halsted","02/05/2003","W",6343,2003-02-05,2,"Feb",2003,5,"Wednesday"
"1016245",40350,"UIC-Halsted","03/02/2015","W",6566,2015-03-02,3,"Mar",2015,2,"Monday"
"1016325",40350,"UIC-Halsted","02/10/2015","W",7123,2015-02-10,2,"Feb",2015,10,"Tuesday"
"1016424",40350,"UIC-Halsted","03/06/2002","W",5696,2002-03-06,3,"Mar",2002,6,"Wednesday"
"1016438",40350,"UIC-Halsted","09/30/2011","W",7845,2011-09-30,9,"Sep",2011,30,"Friday"
"1016669",40350,"UIC-Halsted","11/02/2002","A",1624,2002-11-02,11,"Nov",2002,2,"Saturday"
"1016853",40350,"UIC-Halsted","07/26/2006","W",2884,2006-07-26,7,"Jul",2006,26,"Wednesday"
"1017348",40350,"UIC-Halsted","05/05/2001","A",1202,2001-05-05,5,"May",2001,5,"Saturday"
"1017381",40350,"UIC-Halsted","04/16/2005","A",1685,2005-04-16,4,"Apr",2005,16,"Saturday"
"1017621",40350,"UIC-Halsted","04/02/2017","U",1644,2017-04-02,4,"Apr",2017,2,"Sunday"
"1017802",40350,"UIC-Halsted","06/13/2005","W",3599,2005-06-13,6,"Jun",2005,13,"Monday"
"1017979",40350,"UIC-Halsted","09/08/2004","W",7284,2004-09-08,9,"Sep",2004,8,"Wednesday"
"1018025",40350,"UIC-Halsted","09/29/2002","U",1177,2002-09-29,9,"Sep",2002,29,"Sunday"
"1018180",40350,"UIC-Halsted","08/02/2004","W",2459,2004-08-02,8,"Aug",2004,2,"Monday"
"1018221",40350,"UIC-Halsted","01/20/2015","W",7046,2015-01-20,1,"Jan",2015,20,"Tuesday"
"1018298",40350,"UIC-Halsted","08/15/2012","W",3271,2012-08-15,8,"Aug",2012,15,"Wednesday"
"1018356",40350,"UIC-Halsted","03/05/2004","W",5409,2004-03-05,3,"Mar",2004,5,"Friday"
"1018381",40350,"UIC-Halsted","11/05/2002","W",6584,2002-11-05,11,"Nov",2002,5,"Tuesday"
"1018496",40350,"UIC-Halsted","04/09/2003","W",6218,2003-04-09,4,"Apr",2003,9,"Wednesday"
"1018518",40350,"UIC-Halsted","02/05/2015","W",7197,2015-02-05,2,"Feb",2015,5,"Thursday"
"1018600",40350,"UIC-Halsted","09/25/2011","U",1641,2011-09-25,9,"Sep",2011,25,"Sunday"
"1018664",40350,"UIC-Halsted","04/14/2015","W",6572,2015-04-14,4,"Apr",2015,14,"Tuesday"
"1018794",40350,"UIC-Halsted","07/23/2013","W",4090,2013-07-23,7,"Jul",2013,23,"Tuesday"
"1018884",40350,"UIC-Halsted","12/12/2012","W",5881,2012-12-12,12,"Dec",2012,12,"Wednesday"
"1018913",40350,"UIC-Halsted","02/12/2016","W",7052,2016-02-12,2,"Feb",2016,12,"Friday"
"1019402",40350,"UIC-Halsted","08/23/2008","A",2873,2008-08-23,8,"Aug",2008,23,"Saturday"
"1019658",40350,"UIC-Halsted","02/20/2003","W",6158,2003-02-20,2,"Feb",2003,20,"Thursday"
"1019828",40350,"UIC-Halsted","03/31/2003","W",5730,2003-03-31,3,"Mar",2003,31,"Monday"
"1019839",40350,"UIC-Halsted","03/14/2007","W",5407,2007-03-14,3,"Mar",2007,14,"Wednesday"
"1019924",40350,"UIC-Halsted","08/25/2005","W",7205,2005-08-25,8,"Aug",2005,25,"Thursday"
"1020038",40350,"UIC-Halsted","08/24/2006","W",3313,2006-08-24,8,"Aug",2006,24,"Thursday"
"1020147",40350,"UIC-Halsted","01/26/2007","W",5564,2007-01-26,1,"Jan",2007,26,"Friday"
"1020217",40350,"UIC-Halsted","09/09/2005","W",7324,2005-09-09,9,"Sep",2005,9,"Friday"
"1020294",40350,"UIC-Halsted","10/03/2016","W",8166,2016-10-03,10,"Oct",2016,3,"Monday"
"1020586",40350,"UIC-Halsted","09/07/2007","W",6749,2007-09-07,9,"Sep",2007,7,"Friday"
"1020628",40350,"UIC-Halsted","11/24/2017","W",1574,2017-11-24,11,"Nov",2017,24,"Friday"
"1020748",40350,"UIC-Halsted","01/13/2013","U",1381,2013-01-13,1,"Jan",2013,13,"Sunday"
"1020923",40350,"UIC-Halsted","10/25/2008","A",2196,2008-10-25,10,"Oct",2008,25,"Saturday"
"1020965",40350,"UIC-Halsted","11/12/2015","W",8157,2015-11-12,11,"Nov",2015,12,"Thursday"
"1020981",40350,"UIC-Halsted","07/12/2011","W",4211,2011-07-12,7,"Jul",2011,12,"Tuesday"
"1021190",40350,"UIC-Halsted","08/10/2004","W",2399,2004-08-10,8,"Aug",2004,10,"Tuesday"
"1021202",40350,"UIC-Halsted","01/31/2001","W",4799,2001-01-31,1,"Jan",2001,31,"Wednesday"
"1021375",40350,"UIC-Halsted","08/29/2005","W",7182,2005-08-29,8,"Aug",2005,29,"Monday"
"1021675",40350,"UIC-Halsted","08/25/2006","W",3558,2006-08-25,8,"Aug",2006,25,"Friday"
"1021743",40350,"UIC-Halsted","12/31/2014","W",2215,2014-12-31,12,"Dec",2014,31,"Wednesday"
"1021933",40350,"UIC-Halsted","03/14/2011","W",6649,2011-03-14,3,"Mar",2011,14,"Monday"
"1021936",40350,"UIC-Halsted","01/31/2014","W",7068,2014-01-31,1,"Jan",2014,31,"Friday"
"1021950",40350,"UIC-Halsted","05/06/2004","W",4695,2004-05-06,5,"May",2004,6,"Thursday"
"1021977",40350,"UIC-Halsted","05/26/2002","U",671,2002-05-26,5,"May",2002,26,"Sunday"
"1022515",40350,"UIC-Halsted","02/23/2017","W",7348,2017-02-23,2,"Feb",2017,23,"Thursday"
"1022536",40350,"UIC-Halsted","07/08/2017","A",1663,2017-07-08,7,"Jul",2017,8,"Saturday"
"1023044",40350,"UIC-Halsted","05/06/2010","W",4372,2010-05-06,5,"May",2010,6,"Thursday"
"1023116",40350,"UIC-Halsted","10/25/2001","W",5703,2001-10-25,10,"Oct",2001,25,"Thursday"
"1023120",40350,"UIC-Halsted","03/16/2016","W",7571,2016-03-16,3,"Mar",2016,16,"Wednesday"
"1023123",40350,"UIC-Halsted","08/23/2011","W",7801,2011-08-23,8,"Aug",2011,23,"Tuesday"
"1023183",40350,"UIC-Halsted","11/16/2011","W",7352,2011-11-16,11,"Nov",2011,16,"Wednesday"
"1023360",40350,"UIC-Halsted","10/07/2002","W",6922,2002-10-07,10,"Oct",2002,7,"Monday"
"1023591",40350,"UIC-Halsted","06/23/2014","W",3910,2014-06-23,6,"Jun",2014,23,"Monday"
"1023679",40350,"UIC-Halsted","07/01/2010","W",3774,2010-07-01,7,"Jul",2010,1,"Thursday"
"1023744",40350,"UIC-Halsted","12/27/2013","W",1735,2013-12-27,12,"Dec",2013,27,"Friday"
"1023795",40350,"UIC-Halsted","01/17/2007","W",5911,2007-01-17,1,"Jan",2007,17,"Wednesday"
"1023838",40350,"UIC-Halsted","11/17/2010","W",7106,2010-11-17,11,"Nov",2010,17,"Wednesday"
"1024131",40350,"UIC-Halsted","04/16/2002","W",5479,2002-04-16,4,"Apr",2002,16,"Tuesday"
"1024266",40350,"UIC-Halsted","03/15/2009","U",1477,2009-03-15,3,"Mar",2009,15,"Sunday"
"1024307",40350,"UIC-Halsted","05/20/2002","W",2517,2002-05-20,5,"May",2002,20,"Monday"
